review,rating,date,product_name,category,scraped_date
Sepatunya bagus banget pas d kaki enteng untuk olahraga pokoknya tp banget 👍,bintang 5,9 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:01
"Ukuran pas realpict 
Lem dan jahitan ny rapih
Moga awet",bintang 5,10 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:01
"Bagus
Bentuk dan ukuran: Bagus ukuran nya pas
Warna: Pas dng yg di pesan",bintang 5,10 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:01
"Sepatu a bagus bgt..murah ,pas d kaki aq..",bintang 5,9 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:01
"Pengiriman cepat, barang bagus..Walau pake kerdus, tetep aja penyok, tapi ya gapapalah
Semuanya cukup memuaskan...
Bentuk dan ukuran: Sesuai
Aroma: Wangi
Daya tahan pakai...",bintang 5,9 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:01
Seperti di foto brg bqgus dipake pas jg enak ga keras smga awet ya,bintang 5,10 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:01
"Suka banget sm real nya, ukuran pas bahan ok sy suka. Trimakasih sdh amanh",bintang 5,7 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:01
"Alhamdulillah sepatu nya bagus ringan d pakai nya bungkus nya rapi,smoga awet terimakasih 🙏",bintang 5,11 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:01
"Alhamdulillah sepatu sudah sampai dengan cepat,, sepatu sesuai dengan pesanan saya sangat suka karena barang nya bagus dan Alhamdulillah dapat diskon besar,, semoga semak...",bintang 5,8 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:01
"awalny deg2 an krn ada yg sm modelny tp hrg dbawah 50ribuan..takutnya zonk.. eh pas barang dtg, alhamdulillah gk kecewa.. mksh ya",bintang 5,9 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:01
"Sepatu nya sesuai pesanan, terimakasih owner semoga tetap amanah",bintang 5,10 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:06
"Bagusss dan pas ukurannya. Terimakasih seller
Shape and size: 37 pas
Wearability: Nyaman dipakainya
Color: Grey",bintang 5,9 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:06
"Suka banget bagus enak dipakai dan ringan
Makasih",bintang 4,Lebih dari 1 tahun lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:06
"Barang nya bagus . Ukuran pas , semoga awet",bintang 5,10 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:06
Sepatu nya bagus.. ringan.. sesuai dg harga.. semoga awet,bintang 5,4 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:06
Bagus tapi di dalam sepatu nya sudah ngelupas jadi gak nyaman dipakai,bintang 3,8 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:06
Bagus bgt sepatu nya semoga pas di pke olga nyaman di kaki mksih ya kk semoga usaha nya lancar terusss..... Aaamin yra🤲🙏,bintang 5,9 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:06
Saua suka sama sepatunya bagus,bintang 5,12 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:06
"Sepatunya sesuai pesanan, terimakasih owner semoga tetap amanah",bintang 5,10 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:06
"Sepatunya sesuai pesanan, terimakasih owner semoga tetap amanah",bintang 5,10 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:06
"Sepatunya sesuai pesanan, terimakasih owner semoga tetap amanah",bintang 5,10 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:12
"paket dh dtg ,bagus bgt ,suka bgt,mksh kk ,smg laris msnis,kurir baiik",bintang 5,10 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:12
Bagus cakep lucu di kaki puaass bangettt next order lagi,bintang 5,11 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:12
"Alhamdulillah ,bagus banget dong sepatunya, nekt time order lagi",bintang 5,10 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:12
"Bgus bgt, realpic sesuai fotonya,keren pkonya,puas bgt,gk ngecewain,bner2 bgusssssss👍🏻👍🏻👍🏻",bintang 5,9 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:12
Barang sudah sampai sesuai pesanan recommended pokoknya terimakasih,bintang 5,10 bulan lalu,"[DUNIA FASHION] DF 506 Sepatu Wanita Sneakers Wanita Olahraga Premium Quality - GREY, 37",Alas_kaki,2025-06-25 16:03:12
