review,rating,date,product_name,category,scraped_date
"packing aman, produk bagus, enak dipakainya. agak berat tapi mantap. ukurannya mesti naik 1, misalnya biasa 43, utk ini perlu jadi 44",bintang 5,1 bulan lalu,"Techdoo Sepatu Slip On Sneakers Pria Hitam Sepatu Selop Cowok Sepatu Kerja Kuliah Sepatu Cowok Keren Anti Slip Sepatu Kekinian MR713 - Hitam, 39",Alas_kaki,2025-06-25 16:06:49
"sepatu casual cocok dipake kerja dan santai...
kualitas juga bagus...makasi seller",bintang 5,3 minggu lalu,"Techdoo Sepatu Slip On Sneakers Pria Hitam Sepatu Selop Cowok Sepatu Kerja Kuliah Sepatu Cowok Keren Anti Slip Sepatu Kekinian MR713 - Hitam, 39",Alas_kaki,2025-06-25 16:06:49
Pengiriman cepat dan barangnya sangat oke,bintang 5,4 minggu lalu,"Techdoo Sepatu Slip On Sneakers Pria Hitam Sepatu Selop Cowok Sepatu Kerja Kuliah Sepatu Cowok Keren Anti Slip Sepatu Kekinian MR713 - Hitam, 39",Alas_kaki,2025-06-25 16:06:49
"Pengiriman cepat
Produk bagus dan nyaman
Ukuran pas",bintang 5,1 bulan lalu,"Techdoo Sepatu Slip On Sneakers Pria Hitam Sepatu Selop Cowok Sepatu Kerja Kuliah Sepatu Cowok Keren Anti Slip Sepatu Kekinian MR713 - Hitam, 39",Alas_kaki,2025-06-25 16:06:49
model keren pas di kaki nyaman enak dipakai,bintang 5,3 minggu lalu,"Techdoo Sepatu Slip On Sneakers Pria Hitam Sepatu Selop Cowok Sepatu Kerja Kuliah Sepatu Cowok Keren Anti Slip Sepatu Kekinian MR713 - Hitam, 39",Alas_kaki,2025-06-25 16:06:49
"Bentuk dan ukuran: Good
Aroma: Ok
Daya tahan pakai: Ok
Good smg awet",bintang 5,1 bulan lalu,"Techdoo Sepatu Slip On Sneakers Pria Hitam Sepatu Selop Cowok Sepatu Kerja Kuliah Sepatu Cowok Keren Anti Slip Sepatu Kekinian MR713 - Hitam, 39",Alas_kaki,2025-06-25 16:06:49
Pengiriman cepat. Packing bagus dan sepatunya bagus dengan harga bersahabat dan praktis,bintang 5,2 minggu lalu,"Techdoo Sepatu Slip On Sneakers Pria Hitam Sepatu Selop Cowok Sepatu Kerja Kuliah Sepatu Cowok Keren Anti Slip Sepatu Kekinian MR713 - Hitam, 39",Alas_kaki,2025-06-25 16:06:49
"Alhamdulillah paketnya sepatu pria sudah sampik, barangnya bagus dan dipakai nyaman",bintang 5,2 minggu lalu,"Techdoo Sepatu Slip On Sneakers Pria Hitam Sepatu Selop Cowok Sepatu Kerja Kuliah Sepatu Cowok Keren Anti Slip Sepatu Kekinian MR713 - Hitam, 39",Alas_kaki,2025-06-25 16:06:49
"Bagus sepatunya,,ukuran nya juga pas di anak bujangku..moga awet...",bintang 5,1 minggu lalu,"Techdoo Sepatu Slip On Sneakers Pria Hitam Sepatu Selop Cowok Sepatu Kerja Kuliah Sepatu Cowok Keren Anti Slip Sepatu Kekinian MR713 - Hitam, 39",Alas_kaki,2025-06-25 16:06:49
"sepatu nya ringan & keren. 
puas deh dgn barang nya... 
tQ",bintang 5,5 hari lalu,"Techdoo Sepatu Slip On Sneakers Pria Hitam Sepatu Selop Cowok Sepatu Kerja Kuliah Sepatu Cowok Keren Anti Slip Sepatu Kekinian MR713 - Hitam, 39",Alas_kaki,2025-06-25 16:06:49
