review,rating,date,product_name,category,scraped_date
"ada harga ada kualitas 
so far, sepatu lumayan bagus untuk harga yg terjangkau. cm ada beberapa lem yg kurang nempel.",bintang 4,5 bulan lalu,"Leedoo Sepatu Cowok Keren Sneakers Round Toe Running Shoes Sepatu Pria Casual Kekinian Kerja Karet Sneaker Murah MC430 - Abu-Abu, 39",Alas_kaki,2025-06-25 16:12:29
"bahan bagus sesuai yang di deskripsikan, kanvas nyaman di kaki...bentuk ga norak, ukuran pdhl pgn yg 45 tp ga sedia...ya ngepas akhirnya...",bintang 5,Lebih dari 1 tahun lalu,"Leedoo Sepatu Cowok Keren Sneakers Round Toe Running Shoes Sepatu Pria Casual Kekinian Kerja Karet Sneaker Murah MC430 - Abu-Abu, 39",Alas_kaki,2025-06-25 16:12:29
sesuai ekspektasi... keren... dapat bonus kaos kaki juga sesuai deskripsi... ukuran juga pas... sebelum beli lihat panduan ukuran tambah perkiraan ruang utk kaus kaki jd...,bintang 5,Lebih dari 1 tahun lalu,"Leedoo Sepatu Cowok Keren Sneakers Round Toe Running Shoes Sepatu Pria Casual Kekinian Kerja Karet Sneaker Murah MC430 - Abu-Abu, 39",Alas_kaki,2025-06-25 16:12:29
"pesanan sesuai, produk bagus, bahan sintetis  lentur tifdak keras cukup bagus, dapat kaos kaki, proses cepat, packing aman, gut seller",bintang 5,Lebih dari 1 tahun lalu,"Leedoo Sepatu Cowok Keren Sneakers Round Toe Running Shoes Sepatu Pria Casual Kekinian Kerja Karet Sneaker Murah MC430 - Abu-Abu, 39",Alas_kaki,2025-06-25 16:12:29
"Sepatunya nyaman Mantap modelnya 👟 Bahannya berkualitas Ukuran sesuai Desainnya keren 👍 Packaging rapi Packaging aman 🙏 Proses pesanan cepat Penjuala ramah bangetr
 Re...",bintang 5,Lebih dari 1 tahun lalu,"Leedoo Sepatu Cowok Keren Sneakers Round Toe Running Shoes Sepatu Pria Casual Kekinian Kerja Karet Sneaker Murah MC430 - Abu-Abu, 39",Alas_kaki,2025-06-25 16:12:29
"Pesanan sdh datang sesuai digambar barang bagus tp ada yg mau lepas di karet variasi depan dan belakang tp tdk apa2 nanti tak lem lagi, pengiriman cepat, kurir ramah dan...",bintang 5,4 minggu lalu,"Leedoo Sepatu Cowok Keren Sneakers Round Toe Running Shoes Sepatu Pria Casual Kekinian Kerja Karet Sneaker Murah MC430 - Abu-Abu, 39",Alas_kaki,2025-06-25 16:12:29
respon cepat si cepat ok barang sesuai deskripsi.sukses selalu,bintang 5,9 bulan lalu,"Leedoo Sepatu Cowok Keren Sneakers Round Toe Running Shoes Sepatu Pria Casual Kekinian Kerja Karet Sneaker Murah MC430 - Abu-Abu, 39",Alas_kaki,2025-06-25 16:12:29
"Maaf, Paket baru di buka,,
Barang bagus dan sesuai pesananya,,
Terimakasih..",bintang 5,1 bulan lalu,"Leedoo Sepatu Cowok Keren Sneakers Round Toe Running Shoes Sepatu Pria Casual Kekinian Kerja Karet Sneaker Murah MC430 - Abu-Abu, 39",Alas_kaki,2025-06-25 16:12:29
"modelnya bagus elegan, di pakenya empuk ringan..
pokoknya mantap lah..",bintang 5,7 bulan lalu,"Leedoo Sepatu Cowok Keren Sneakers Round Toe Running Shoes Sepatu Pria Casual Kekinian Kerja Karet Sneaker Murah MC430 - Abu-Abu, 39",Alas_kaki,2025-06-25 16:12:29
pesanan sudah sampai Terima kasih seller fast respon kurir yg komunikatif dan Toped yg top. markotop ga kecewa produk bagus ada bonusnya,bintang 5,Lebih dari 1 tahun lalu,"Leedoo Sepatu Cowok Keren Sneakers Round Toe Running Shoes Sepatu Pria Casual Kekinian Kerja Karet Sneaker Murah MC430 - Abu-Abu, 39",Alas_kaki,2025-06-25 16:12:29
